"Mars Year","Mission subphase","Sol","Ls","Centroid longitude","Centroid latitude","Area (square km)","Member ID","Sequence ID","Maximum latitude","Minimum latitude","Confidence interval","Missing data"
"      29","B02","      32","      149.800","      135.850","      27.2500","       431022.69","B02_063","","      33.4500","      19.8500","      75","no"
"      29","B02","      32","      149.800","     -72.2500","      63.9500","       2284856.5","B02_059","","      77.1500","      47.7500","      75","no"
"      29","B02","      32","      149.800","      74.3500","      72.7500","       836623.88","B02_064","","      85.2500","      56.2500","      75","no"
"      29","B02","      32","      149.800","     -160.850","      32.3500","       132925.62","B02_066","","      35.9500","      28.4500","      75","no"
"      29","B02","      33","      150.300","      73.4500","      70.9500","       343955.19","B02_064","","      80.0500","      59.9500","      50","no"
"      29","B02","      33","      150.300","     -62.9500","      64.4500","       3219460.5","B02_059","","      80.4500","      38.5500","      50","no"
"      29","B02","      33","      150.300","      144.450","      34.2500","       613119.50","B02_063","","      44.5500","      23.6500","      75","no"
"      29","B02","      33","      150.300","      52.1500","     -40.0500","       765002.94","B02_060","","     -29.2500","     -48.5500","      75","no"
"      29","B03","       1","      150.800","      77.3500","      71.6500","       845106.31","B03_001","","      83.5500","      56.2500","      50","no"
"      29","B03","       2","      151.300","      94.3500","      71.5500","       807561.38","B03_001","","      85.2500","      56.2500","      75","no"
"      29","B03","       2","      151.300","     -113.650","     -44.4500","       166632.31","B03_002","","     -41.1500","     -47.4500","      75","no"
"      29","B03","       2","      151.300","      60.7500","     -33.1500","       60844.289","B03_003","","     -30.5500","     -35.8500","      75","no"
"      29","B03","       3","      151.800","      101.350","      78.0500","       553267.44","B03_001","","      88.1500","      69.9500","      75","no"
"      29","B03","       3","      151.800","     -106.450","     -45.0500","       88441.094","B03_002","","     -41.9500","     -47.9500","      50","yes"
"      29","B03","       4","      152.300","      126.950","     -34.0500","       173148.81","B03_004","B03_01","     -30.9500","     -37.3500","      75","no"
"      29","B03","       4","      152.300","      156.550","     -34.1500","       814340.12","B03_005","B03_01","     -21.8500","     -46.0500","      50","yes"
"      29","B03","       4","      152.300","      78.8500","      75.8500","       413808.19","B03_006","","      80.6500","      69.9500","      75","no"
"      29","B03","       4","      152.300","      115.350","     -25.1500","       62142.785","B03_009","B03_01","     -23.0500","     -27.1500","      75","no"
"      29","B03","       5","      152.800","     -152.150","     -41.4500","       1280599.5","B03_007","B03_01","     -29.4500","     -54.9500","      50","yes"
"      29","B03","       5","      152.800","      59.7500","      73.1500","       453914.16","B03_006","","      79.6500","      67.4500","      75","no"
"      29","B03","       5","      152.800","      131.950","     -39.0500","       274494.12","B03_010","B03_01","     -34.4500","     -42.9500","      75","no"
"      29","B03","       5","      152.800","      146.750","     -26.7500","       1872841.1","B03_005","B03_01","     -14.7500","     -36.4500","      75","no"
"      29","B03","       5","      152.800","      118.150","     -22.2500","       493044.12","B03_009","B03_01","     -12.2500","     -31.2500","      75","no"
"      29","B03","       5","      152.800","      98.2500","     -43.0500","       30820.953","B03_004","B03_01","     -41.2500","     -44.9500","     100","no"
"      29","B03","       6","      153.200","      58.8500","      72.4500","       266279.84","B03_006","","      78.3500","      68.3500","      75","no"
"      29","B03","       6","      153.200","     -142.350","      74.7500","       440893.66","B03_008","","      82.3500","      67.2500","      75","no"
"      29","B03","       6","      153.200","      142.950","     -36.0500","       1614816.4","B03_010","B03_01","     -19.1500","     -50.7500","      75","no"
"      29","B03","       6","      153.200","      1.75000","     -43.7500","       2301547.2","B03_011","B03_02","     -34.2500","     -53.1500","      75","yes"
"      29","B03","       6","      153.200","     -128.750","     -44.0500","       3542493.8","B03_007","B03_01","     -23.2500","     -61.0500","      75","yes"
"      29","B03","       7","      153.700","     -126.950","      74.8500","       779138.56","B03_008","","      83.1500","      67.9500","      75","no"
"      29","B03","       7","      153.700","      50.8500","     -47.4500","       146228.20","B03_014","","     -44.8500","     -50.3500","      75","no"
"      29","B03","       7","      153.700","      71.0500","     -37.8500","       924981.88","B03_015","","     -24.5500","     -50.3500","      50","yes"
"      29","B03","       7","      153.700","     -37.9500","     -48.9500","       2886490.8","B03_011","B03_02","     -39.0500","     -61.0500","      50","yes"
"      29","B03","       7","      153.700","     -168.450","     -33.7500","       10438624.","B03_007+010","B03_01","     0.250008","     -57.2500","      75","yes"
"      29","B03","       8","      154.200","      32.6500","     -45.3500","       326668.38","B03_012","","     -40.1500","     -51.0500","      50","yes"
"      29","B03","       8","      154.200","      113.750","     -38.3500","       1170158.8","B03_013","B03_01","     -28.2500","     -50.1500","      75","no"
"      29","B03","       8","      154.200","      69.1500","     -38.6500","       1812300.0","B03_014+015","","     -22.2500","     -53.5500","      50","yes"
"      29","B03","       8","      154.200","     -60.4500","     -31.6500","       702933.44","B03_011","B03_02","     -24.7500","     -38.1500","      50","yes"
"      29","B03","       8","      154.200","     -177.150","     -25.9500","       4589974.5","B03_007+010","B03_01","      1.65000","     -52.9500","      75","yes"
"      29","B03","       9","      154.700","     -82.3500","     -25.9500","       799056.69","B03_017","B03_02","     -13.0500","     -39.1500","      50","yes"
"      29","B03","       9","      154.700","      60.7500","     -37.0500","       528685.12","B03_018","","     -31.1500","     -45.2500","      75","no"
"      29","B03","       9","      154.700","     -45.1500","      75.7500","       138167.44","B03_020","","      79.8500","      71.4500","      75","no"
"      29","B03","       9","      154.700","      65.1500","     -49.4500","       732801.38","B03_012","","     -45.3500","     -54.5500","      75","yes"
"      29","B03","       9","      154.700","      141.350","     -35.1500","       1558411.1","B03_013","B03_01","     -23.4500","     -44.5500","      75","yes"
"      29","B03","       9","      154.700","     -151.850","     -31.0500","       4381583.0","B03_007+010","B03_01","      1.05000","     -53.3500","      75","yes"
"      29","B03","       9","      154.700","     -44.5500","     -34.2500","       7261461.0","B03_011+077","B03_02","    -0.349998","     -60.7500","      75","yes"
"      29","B03","      10","      155.200","      109.550","     -36.6500","       471741.91","B03_019","B03_01","     -30.9500","     -43.3500","      75","no"
"      29","B03","      10","      155.200","     -30.0500","      70.6500","       441789.88","B03_020","","      80.6500","      57.9500","      75","no"
"      29","B03","      10","      155.200","     -17.5500","     -22.9500","       170050.31","B03_022","B03_02","     -18.8500","     -27.3500","     100","no"
"      29","B03","      10","      155.200","      14.1500","     -40.5500","       189272.44","B03_033","","     -34.6500","     -48.7500","      75","no"
"      29","B03","      10","      155.200","      72.4500","     -47.3500","       1377480.0","B03_012+018","","     -32.4500","     -58.9500","      50","yes"
"      29","B03","      10","      155.200","     -178.850","     -28.2500","       13128424.","B03_007+010+013","B03_01","      7.25001","     -51.0500","      75","yes"
"      29","B03","      10","      155.200","     -37.7500","     -28.3500","       5751953.5","B03_011+018+077","B03_02","      2.15000","     -54.1500","      50","yes"
"      29","B03","      11","      155.700","      137.750","     -38.4500","       969450.50","B03_023","","     -29.9500","     -49.9500","      75","no"
"      29","B03","      11","      155.700","      32.9500","     -40.4500","       962089.25","B03_033","","     -33.8500","     -46.6500","      75","no"
"      29","B03","      11","      155.700","      7.05000","     -46.4500","       351749.03","B03_025","","     -40.5500","     -50.8500","      50","yes"
"      29","B03","      11","      155.700","     -27.9500","      68.6500","       33177.586","B03_034","","      71.1500","      66.4500","      75","no"
"      29","B03","      11","      155.700","     -175.050","     -34.0500","       5819145.0","B03_007+010+013","B03_01","     -6.24999","     -51.0500","      75","yes"
