,Mars Year,Mission subphase,Sol,Ls,Centroid longitude,Centroid latitude,Area (square km),Member ID,Sequence ID,Maximum latitude,Minimum latitude,Confidence interval,Missing data
5929,30,G07,33,227.6,118.35,47.25,146367.34,G07_048,,51.75,44.25,75,1
5930,30,G07,33,227.6,-44.55,26.05,1580142.5,G07_049,G07_03,45.85,13.25,75,1
5931,30,G07,33,227.6,-30.05,-60.95,112092.91,G07_116,,-55.85,-64.95,100,1
5932,30,G07,33,227.6,1.75,-64.45,41257.008,G07_119,,-63.15,-65.95,75,1
5933,30,G08,1,228.3,-19.85,27.55,431579.34,G07_049,G07_03,34.35,20.35,50,0
5934,30,G08,1,228.3,-156.95,30.55,477115.88,G08_001,,37.25,22.55,100,1
5935,30,G08,1,228.3,0.25,-65.15,37211.062000000005,G07_119,,-62.55,-67.35,75,1
5936,30,G08,1,228.3,177.85,33.05,63870.809,G07_047,,35.05,31.55,100,1
5937,30,G08,1,228.3,85.75,-67.05,63909.355,G08_024,,-63.35,-70.35,75,1
5938,30,G08,1,228.3,73.05,-65.35,23059.158,G08_025,,-63.55,-66.95,75,1
5939,30,G08,1,228.3,-125.45,-65.55,28288.531000000003,G08_026,,-63.55,-67.35,75,1
5940,30,G08,1,228.3,-96.25,-66.15,75518.609,G08_028,,-64.35,-68.25,50,1
5941,30,G08,2,228.9,-36.95,22.35,2267115.0,G07_049,G07_03,47.25,0.350006,50,0
5942,30,G08,2,228.9,171.85,34.95,213487.44,G08_002,,39.55,29.65,75,1
5943,30,G08,2,228.9,-153.45,27.85,180303.45,G08_001,,30.85,24.85,75,1
5944,30,G08,2,228.9,-121.45,-60.55,259392.58,G08_026,,-52.05,-67.45,75,1
5945,30,G08,2,228.9,-30.55,-60.95,266372.59,G08_027,,-55.45,-65.55,75,0
5946,30,G08,2,228.9,-93.85,-65.95,87656.344,G08_028,,-63.95,-68.25,75,1
5947,30,G08,3,229.5,-24.05,29.75,5996057.5,G07_049,G07_03,55.25,3.05,50,0
5948,30,G08,3,229.5,-119.15,-60.35,282921.78,G08_026,,-50.45,-68.05,75,1
5949,30,G08,3,229.5,147.75,-66.45,14636.548999999999,G08_029,,-64.55,-67.65,75,1
5950,30,G08,3,229.5,64.55,-66.15,40852.062000000005,G08_031,,-63.95,-68.05,75,1
5951,30,G08,3,229.5,-142.15,-65.65,23432.99,G08_033,,-64.15,-66.95,75,1
5952,30,G08,4,230.1,-29.35,19.55,8640869.0,G07_049,G07_03,49.75,-20.15,75,0
5953,30,G08,4,230.1,-67.45,-63.05,29145.639,G08_034,,-60.65,-64.85,75,1
5954,30,G08,5,230.7,-28.45,13.45,10154466.0,G07_049,G07_03,49.75,-29.95,50,1
5955,30,G08,5,230.7,103.95,38.95,533781.31,G08_005,,42.95,34.45,50,1
5956,30,G08,5,230.7,-23.15,-63.25,119072.55,G08_030,,-59.95,-66.75,75,1
5957,30,G08,5,230.7,64.15,-67.15,21409.865,G08_032,,-65.25,-68.45,50,1
5958,30,G08,6,231.3,124.95,43.05,701658.44,G08_005,,48.95,37.65,50,0
5959,30,G08,6,231.3,-36.05,3.15,8962642.0,G07_049,G07_03,47.25,-34.45,75,1
5960,30,G08,6,231.3,-49.15,46.05,192443.36,G08_006,,50.65,40.15,75,0
5961,30,G08,6,231.3,-101.95,-67.15,24878.502,G08_036,,-65.65,-68.45,75,1
5962,30,G08,7,231.9,164.45,42.65,1140076.2,G08_005,,50.85,33.65,50,1
5963,30,G08,7,231.9,-158.85,35.55,84259.367,G08_004,,38.45,33.25,50,1
5964,30,G08,7,231.9,-35.25,7.2500100000000005,10710259.0,G07_049,G07_03,51.05,-36.95,75,0
5965,30,G08,7,231.9,-17.25,-62.55,163961.44,G08_035,,-58.75,-67.15,50,1
5966,30,G08,7,231.9,-98.05,-67.75,24059.588,G08_036,,-65.65,-69.05,75,1
5967,30,G08,7,231.9,168.65,-63.05,375601.53,G08_038,,-55.45,-69.45,75,1
5968,30,G08,8,232.5,176.65,40.15,92992.109,G08_003,,45.05,35.95,75,1
5969,30,G08,8,232.5,-158.85,26.95,299845.72,G08_004,,31.45,23.25,75,1
5970,30,G08,8,232.5,-30.95,-3.05,7155201.5,G07_049,G07_03,42.05,-34.95,50,1
5971,30,G08,8,232.5,10.55,41.35,566992.38,G08_007,G08_01,49.35,33.45,75,0
5972,30,G08,8,232.5,-25.25,-63.35,199472.23,G08_035,,-59.35,-67.85,50,1
5973,30,G08,8,232.5,63.75,-67.15,42265.937999999995,G08_037,,-65.05,-69.05,75,1
5974,30,G08,8,232.5,169.35,-61.45,295390.16,G08_038,,-53.35,-69.65,75,1
5975,30,G08,8,232.5,-96.15,-67.95,17746.23,G08_036,,-66.05,-69.05,75,1
5976,30,G08,9,233.0,-28.85,-11.35,6247337.0,G07_049,G07_03,24.35,-32.35,50,0
5977,30,G08,9,233.0,32.85,44.35,1139048.9,G08_007,G08_01,55.05,33.85,75,0
5978,30,G08,9,233.0,-30.45,-63.95,175810.94,G08_035,,-60.25,-67.85,75,1
5979,30,G08,9,233.0,-109.55,-67.15,55898.105,G08_037,,-65.25,-69.05,75,1
5980,30,G08,9,233.0,-67.45,-65.25,12669.948999999999,G08_040,,-63.75,-66.35,75,1
5981,30,G08,10,233.6,71.85,44.85,1192393.2,G08_007,G08_01,50.25,38.85,50,0
5982,30,G08,10,233.6,10.95,42.25,1595038.9,G08_009,G08_01,53.75,31.35,75,0
5983,30,G08,10,233.6,-22.25,-13.55,4417780.5,G07_049,G07_03,17.25,-34.65,50,1
5984,30,G08,10,233.6,-27.85,13.95,69899.656,G08_008,,16.65,11.55,50,1
5985,30,G08,10,233.6,173.45,-67.65,126324.05,G08_039,G08_03,-65.45,-70.15,75,1
5986,30,G08,10,233.6,68.35,-67.85,168775.8,G08_041,G08_04,-64.15,-70.55,75,1
5987,30,G08,10,233.6,-36.55,-62.65,218762.06,G08_035,,-58.55,-66.95,75,1
5988,30,G08,11,234.2,35.05,44.15,2000355.8,G08_009,G08_01,56.85,25.95,50,0
5989,30,G08,11,234.2,102.95,27.85,1206798.4,G08_007,G08_01,35.65,19.85,50,1
5990,30,G08,11,234.2,172.05,38.05,107659.27,G08_010,,40.65,35.95,50,1
5991,30,G08,11,234.2,-30.35,-10.15,3202297.2,G07_049,G07_03,15.25,-33.25,50,1
5992,30,G08,11,234.2,166.75,-63.95,578513.38,G08_039,G08_03,-55.65,-70.75,75,1
5993,30,G08,11,234.2,-155.25,-63.25,243740.08,G08_042,G08_03,-58.75,-67.85,75,1
5994,30,G08,11,234.2,-35.95,-61.35,91801.57,G08_035,,-59.15,-63.45,50,1
5995,30,G08,11,234.2,58.05,-62.95,837677.62,G08_041,G08_04,-50.85,-70.55,50,0
5996,30,G08,12,234.8,42.15,46.35,1810468.6,G08_009,G08_01,53.75,37.85,75,0
5997,30,G08,12,234.8,167.95,32.05,25412.33,G08_010,,33.75,30.75,75,1
5998,30,G08,12,234.8,-158.95,36.35,92234.383,G08_011,,38.95,33.85,75,1
5999,30,G08,12,234.8,-44.25,23.75,272591.53,G08_012,,27.95,20.15,75,1
6000,30,G08,12,234.8,172.65,-62.45,1377685.6,G08_039+042,G08_03,-49.75,-71.35,75,1
6001,30,G08,12,234.8,125.15,-63.05,514707.16,G08_043,G08_03,-49.15,-70.95,75,1
6002,30,G08,12,234.8,48.75,-59.55,1468214.0,G08_041,G08_04,-46.25,-70.35,75,1
6003,30,G08,12,234.8,-2.25,-68.65,218311.34,G08_044,,-61.45,-75.75,50,0
6004,30,G08,12,234.8,-97.55,-67.95,41423.047,G08_046,,-66.25,-69.65,75,1
6005,30,G08,13,235.4,38.65,48.75,1320418.2,G08_009,G08_01,57.45,35.55,50,1
6006,30,G08,13,235.4,158.55,-61.15,2925277.5,G08_039+042+043,G08_03,-43.95,-72.45,75,1
6007,30,G08,13,235.4,35.65,-60.75,1628112.0,G08_041,G08_04,-44.35,-71.75,75,1
6008,30,G08,14,235.9,60.05,44.75,1273641.4,G08_009,,52.25,35.05,50,0
6009,30,G08,14,235.9,154.45,-61.35,3795094.2,G08_039+042+043,G08_03,-41.45,-75.55,75,0
6010,30,G08,14,235.9,43.85,-59.65,2072262.6,G08_041,G08_04,-43.55,-71.35,50,0
6011,30,G08,14,235.9,-39.35,-65.25,29269.781000000003,G08_045,,-62.95,-66.55,75,1
6012,30,G08,15,236.6,26.35,48.45,1459762.8,G08_013,G08_01,57.75,37.35,50,0
6013,30,G08,15,236.6,-37.35,34.05,1689848.9,G08_014,,51.25,16.75,75,0
6014,30,G08,15,236.6,108.85,-64.75,3337927.5,G08_039+041+042+043,G08_03+04,-49.55,-77.35,75,1
6015,30,G08,15,236.6,-39.95,-63.85,261818.91,G08_045,,-58.35,-67.85,75,1
6016,30,G08,16,237.2,20.15,41.15,1337055.2,G08_013,G08_01,49.75,31.15,50,1
6017,30,G08,16,237.2,-41.25,14.35,2312392.2,G08_014,,26.85,0.9500049999999999,75,1
6018,30,G08,16,237.2,-160.05,32.15,779341.25,G08_015,,41.85,23.85,75,1
6019,30,G08,16,237.2,176.35,39.45,85883.43800000001,G08_017,,43.15,36.35,50,1
6020,30,G08,16,237.2,117.65,-64.65,3644699.2,G08_039+041+042+043,G08_03+04,-49.55,-75.35,75,1
6021,30,G08,16,237.2,-42.85,-62.25,256245.67,G08_045,,-57.55,-67.45,75,1
6022,30,G08,17,237.8,37.55,46.55,1109303.2,G08_013,G08_01,55.65,36.95,50,0
6023,30,G08,17,237.8,-37.15,15.55,3088307.5,G08_014,,35.45,-8.249989999999999,50,1
6024,30,G08,17,237.8,-159.15,31.55,903961.12,G08_015,,41.25,20.15,75,1
6025,30,G08,17,237.8,114.15,-62.45,5273134.0,G08_039+041+042+043,G08_03+04,-44.35,-74.25,75,0
6026,30,G08,17,237.8,-46.75,-64.25,119148.07,G08_045,,-59.95,-67.35,50,1
6027,30,G08,18,238.4,-39.95,4.95,353208.59,G08_014,,12.05,-0.749992,75,1
6028,30,G08,18,238.4,-155.45,28.45,620578.25,G08_015,,36.45,19.25,75,1
6029,30,G08,18,238.4,115.75,-63.35,4654903.5,G08_039+041+042+043,G08_03+04,-46.45,-75.15,75,1
6030,30,G08,19,238.9,-14.05,-11.95,1559601.8,G08_014,,5.45,-26.35,75,1
6031,30,G08,19,238.9,127.75,-63.55,4444731.5,G08_039+041+042+043,G08_03+04,-47.75,-74.85,75,0
6032,30,G08,19,238.9,-55.25,-66.35,59161.145,G08_047,,-63.95,-68.25,75,1
6033,30,G08,20,239.6,-30.65,32.35,2134086.0,G08_016,,48.55,9.65,75,0
6034,30,G08,20,239.6,-159.35,27.45,517704.81,G08_018,,35.05,20.05,75,1
6035,30,G08,20,239.6,102.55,41.35,222677.98,G08_019,,44.15,38.45,75,1
6036,30,G08,20,239.6,123.05,-62.35,5752947.5,G08_039+041+042+043,G08_03+04,-47.95,-75.15,75,0
6037,30,G08,21,240.1,136.45,33.45,171554.64,G08_019,,36.65,29.85,75,1
6038,30,G08,21,240.1,131.15,-63.35,5130489.5,G08_039+041+042+043,G08_03+04,-47.45,-74.85,75,1
6039,30,G08,21,240.1,-72.95,-67.75,52032.34,G08_051,,-64.95,-69.95,50,1
6040,30,G08,22,240.7,173.05,39.85,525496.62,G08_019,,48.75,31.15,75,0
6041,30,G08,22,240.7,118.85,-64.45,4029493.2,G08_039+041+042+043,G08_03+04,-48.15,-74.25,75,1
6042,30,G08,24,242.1,-39.15,42.25,977405.75,G08_020,G08_02,50.65,32.85,50,0
6043,30,G08,24,242.1,99.15,-62.95,3472755.2,G08_039+041+042+043,G08_03+04,-47.55,-74.95,50,0
6044,30,G08,24,242.1,17.55,-67.25,44433.172,G08_049,,-64.75,-69.65,50,1
6045,30,G08,24,242.1,-39.75,-67.95,75357.523,G08_050,,-64.95,-71.55,50,1
6046,30,G08,25,242.5,-26.85,22.85,2107641.0,G08_020,G08_02,49.55,1.35001,50,0
6047,30,G08,25,242.5,-153.85,38.45,280825.06,G08_021,,44.75,32.15,75,1
6048,30,G08,25,242.5,129.25,-63.65,5226046.0,G08_039+041+042+043,G08_03+04,-48.95,-76.35,50,0
6049,30,G08,26,243.1,-38.05,-13.65,924383.31,G08_020,G08_02,5.25001,-31.15,50,0
6050,30,G08,26,243.1,127.95,-62.55,4683573.0,G08_039+041+042+043,G08_03+04,-49.55,-74.45,75,1
6051,30,G08,27,243.7,-43.25,-22.55,3982156.5,G08_020,G08_02,-2.05,-40.15,75,1
6052,30,G08,27,243.7,153.65,-63.85,3724551.8,G08_039+041+042+043,G08_03+04,-50.45,-74.65,50,0
6053,30,G08,28,244.3,-48.15,-30.25,4039250.5,G08_020,G08_02,-11.25,-45.95,75,1
6054,30,G08,28,244.3,-1.95,36.45,244839.2,G08_022,,40.25,32.65,75,1
6055,30,G08,28,244.3,-34.85,12.15,440430.97,G08_023,,16.05,8.250010000000001,50,1
6056,30,G08,28,244.3,145.85,-63.85,2946840.8,G08_039+041+042+043,G08_03+04,-47.25,-76.75,50,1
6057,30,G08,28,244.3,-72.05,-68.75,31691.283,G08_048,,-66.65,-70.95,75,1
6058,30,G08,29,244.9,-33.05,-19.15,4590408.5,G08_020,G08_02,3.75001,-49.85,50,0
6059,30,G08,29,244.9,148.45,-66.25,2359161.2,G08_039+041+042+043,G08_03+04,-48.15,-77.15,50,0
6060,30,G08,29,244.9,-72.55,-68.65,48598.280999999995,G08_048,,-67.05,-69.95,75,1
6061,30,G08,29,244.9,-98.95,-70.95,36098.297,G08_052,,-69.55,-72.35,75,1
6062,30,G08,29,244.9,-126.65,-69.95,69683.414,G08_053,,-67.05,-72.45,50,1
6063,30,G08,29,244.9,-96.85,-40.65,212169.34,G08_054,,-36.65,-44.85,75,1
6064,30,G08,30,245.5,-97.95,-69.05,131740.42,G08_052,,-65.45,-72.65,75,1
6065,30,G08,30,245.5,-95.55,-47.45,615829.62,G08_054,,-38.55,-61.35,75,1
6066,30,G09,1,246.0,149.55,-67.55,1688718.5,G08_039+041+042+043,G08_03+04,-51.85,-77.45,50,1
6067,30,G09,1,246.0,46.75,-69.85,40426.391,G09_001,,-67.05,-72.35,75,1
6068,30,G09,1,246.0,78.05,-71.65,117814.23,G09_002,,-68.75,-74.45,75,1
6069,30,G09,1,246.0,-60.85,-68.55,10815.67,G09_003,,-66.65,-70.15,75,1
6070,30,G09,1,246.0,-100.75,-70.85,25529.326,G08_052,,-69.55,-72.15,50,1
6071,30,G09,2,246.5,-60.65,-67.95,52756.496,G09_003,,-65.05,-70.75,75,1
6072,30,G09,2,246.5,151.45,-68.65,1503949.0,G08_039+041+042+043,G08_03+04,-55.05,-78.85,50,1
6073,30,G09,2,246.5,84.55,-71.35,165846.41,G09_002,,-66.25,-74.85,50,1
6074,30,G09,3,247.3,40.15,-57.75,192787.34,G09_004,,-50.85,-65.95,75,1
6075,30,G09,3,247.3,158.05,-69.45,1364492.2,G08_039+041+042+043,G08_03+04,-60.35,-77.75,50,0
6076,30,G09,4,247.8,46.25,-70.15,38268.578,G09_005,,-67.35,-73.75,75,1
6077,30,G09,4,247.8,152.25,-65.85,2146577.5,G08_039+041+042+043,G08_03+04,-47.85,-75.95,75,1
6078,30,G09,5,248.4,148.85,-34.75,232619.47,G09_006,,-30.55,-37.95,75,1
6079,30,G09,5,248.4,-102.65,-72.25,21389.086,G09_007,,-70.55,-73.45,75,1
6080,30,G09,5,248.4,-68.75,-69.35,43123.148,G09_008,,-67.35,-71.45,75,1
6081,30,G09,6,249.0,-65.05,-69.35,48956.754,G09_008,,-67.05,-71.75,100,1
6082,30,G09,6,249.0,-46.95,-67.55,22903.791,G09_011,,-65.85,-69.45,100,1
6083,30,G09,6,249.0,-45.05,20.15,77714.961,G09_014,,23.45,17.25,50,1
6084,30,G09,7,249.6,-60.25,-68.95,72038.102,G09_008,,-66.05,-71.45,75,1
6085,30,G09,7,249.6,-170.95,-70.45,355505.22,G09_009,,-61.85,-77.75,75,1
6086,30,G09,7,249.6,42.25,-68.95,35001.812000000005,G09_010,,-71.55,-71.75,100,1
6087,30,G09,7,249.6,-96.15,-71.85,32880.5,G09_012,,-70.35,-73.25,100,1
6088,30,G09,7,249.6,-133.85,-72.95,108790.12,G09_013,,-69.05,-75.95,75,1
6089,30,G09,7,249.6,-77.25,-59.15,289742.72,G09_015,,-55.55,-62.45,50,1
6090,30,G09,8,250.2,-62.05,-69.15,42936.32,G09_008,,-65.55,-72.45,75,1
6091,30,G09,8,250.2,-164.75,-69.55,355522.16,G09_009,,-61.85,-76.25,75,1
6092,30,G09,8,250.2,38.15,-68.15,11806.875,G09_010,,-66.55,-69.45,75,1
6093,30,G09,8,250.2,-133.15,-72.25,85801.805,G09_013,,-68.85,-75.25,75,1
6094,30,G09,8,250.2,-79.25,-57.85,598684.12,G09_015,,-51.85,-62.25,75,1
6095,30,G09,8,250.2,-6.75,37.05,250018.81,G09_016,,42.95,31.75,75,1
6096,30,G09,9,250.8,-64.05,-69.65,64663.355,G09_008,,-67.05,-71.95,75,1
6097,30,G09,9,250.8,-164.15,-68.45,264114.5,G09_009,,-60.55,-75.95,50,1
6098,30,G09,9,250.8,-80.15,-58.45,365038.66,G09_015,,-52.35,-64.45,75,1
6099,30,G09,9,250.8,23.65,45.45,240418.59,G09_016,,50.95,39.55,50,0
6100,30,G09,9,250.8,3.05,31.65,140264.61,G09_016b,,35.15,28.75,50,1
6101,30,G09,10,251.3,28.15,41.75,317264.59,G09_016,,45.95,37.05,50,1
6102,30,G09,10,251.3,-71.15,-70.35,54070.398,G09_008,,-67.55,-72.45,75,1
6103,30,G09,10,251.3,-124.95,-73.45,113144.71,G09_017,,-70.05,-76.75,75,1
6104,30,G09,10,251.3,-101.65,-8.95,8819.1543,G09_019,,-8.05,-9.85,100,1
6105,30,G09,11,251.9,-64.55,-69.25,83683.445,G09_008,,-66.35,-71.45,75,1
6106,30,G09,11,251.9,-121.25,-74.15,149757.09,G09_017,,-70.05,-77.25,50,0
6107,30,G09,11,251.9,-103.95,-9.05,11926.909,G09_019,,-8.149989999999999,-9.95,75,1
6108,30,G09,12,252.5,-59.35,-69.35,53364.551,G09_008,,-67.35,-71.25,75,1
6109,30,G09,12,252.5,-119.15,-73.65,117452.91,G09_017,,-70.05,-75.95,75,1
6110,30,G09,12,252.5,-175.65,-72.75,205456.73,G09_018,,-67.05,-77.25,50,1
6111,30,G09,13,253.1,-59.25,-69.85,35966.418,G09_008,,-67.05,-72.25,75,1
6112,30,G09,13,253.1,-127.25,-74.65,57764.309,G09_017,,-72.05,-76.25,75,1
6113,30,G09,13,253.1,-165.95,-68.45,666712.62,G09_018,,-56.85,-77.75,75,1
6114,30,G09,14,253.7,-177.35,-71.55,553587.31,G09_018,,-61.05,-78.25,75,1
6115,30,G09,14,253.7,178.25,33.65,191681.48,G09_020,,42.15,26.25,50,1
6116,30,G09,14,253.7,-176.35,20.65,181412.69,G09_021,,24.65,17.25,75,1
6117,30,G09,15,254.3,-162.15,-67.65,225623.61,G09_018,,-60.85,-72.95,50,1
6118,30,G09,15,254.3,-103.85,-72.75,35682.875,G09_023,,-71.05,-74.45,75,1
6119,30,G09,15,254.3,144.85,-70.55,683107.69,G09_022,,-61.85,-80.75,50,1
6120,30,G09,16,254.9,-160.75,-65.25,98889.141,G09_018,,-61.35,-69.25,50,1
6121,30,G09,16,254.9,145.05,-69.75,386353.44,G09_022,,-63.85,-76.45,50,1
6122,30,G09,19,256.7,-116.25,-75.25,57517.785,G09_024,,-73.05,-76.95,75,1
6123,30,G09,19,256.7,-61.75,-71.05,23447.527000000002,G09_026,,-68.85,-72.95,50,1
6124,30,G09,19,256.7,-48.35,42.65,533468.12,G09_027,,51.95,32.55,50,0
6125,30,G09,20,257.3,-161.95,-66.25,88906.648,G09_025,,-61.55,-71.25,50,1
6126,30,G09,20,257.3,-117.65,-75.35,88221.31199999999,G09_024,,-72.85,-77.75,50,1
6127,30,G09,21,257.9,-118.25,-75.85,38738.941,G09_024,,-74.35,-77.25,50,1
6128,30,G09,21,257.9,-39.05,39.95,937204.44,G09_027,,50.95,27.75,50,0
6129,30,G09,24,259.8,-62.15,-71.25,29629.979,G09_028,,-69.35,-72.75,50,1
6130,30,G09,25,260.2,-66.55,-73.25,38763.383,G09_029,,-70.85,-75.45,75,1
6131,30,G09,27,261.4,-52.05,-70.95,17434.416,G09_030,,-69.05,-72.25,50,1
6132,30,G09,29,262.6,-59.65,-73.05,11901.135,G09_031,,-71.05,-74.75,75,1
6133,30,G09,31,263.8,130.25,18.25,194499.5,G09_033,,22.65,13.55,75,1
6134,30,G09,33,265.0,134.25,4.15,333343.56,G09_033,,10.15,-1.95,75,1
6135,30,G09,33,265.0,-64.85,-74.25,19919.623,G09_032,,-72.55,-75.45,50,1
6136,30,G09,34,265.3,135.75,8.250010000000001,235372.08,G09_033,,16.45,1.25001,50,0
6137,30,G10,1,265.6,-158.85,28.95,57692.890999999996,G10_001,,30.95,27.05,50,1
6138,30,G10,1,265.6,-119.25,-77.25,40723.426,G10_002,,-75.35,-78.75,50,1
6139,30,G10,2,266.3,-52.55,46.65,246049.14,G10_003,,52.65,39.75,50,0
6140,30,G10,3,266.8,-36.45,17.35,311605.34,G10_003,,22.45,11.05,75,1
6141,30,G10,6,268.6,131.05,19.75,188162.75,G10_004,,26.65,14.05,75,1
6142,30,G10,7,269.2,136.35,8.95,353973.34,G10_004,,19.45,-1.45,50,1
6143,30,G10,7,269.2,-158.15,28.35,178009.33,G10_005,,32.65,24.25,75,1
6144,30,G10,7,269.2,-104.95,42.45,187020.03,G10_006,,46.15,37.25,75,1
6145,30,G10,11,271.6,-60.75,21.85,15594.693000000001,G10_007,,22.95,20.75,75,1
6146,30,G10,12,272.2,-49.75,49.05,399582.31,G10_008,,53.95,44.05,50,0
6147,30,G10,19,276.2,-28.65,17.15,84593.734,G10_009,,19.95,14.55,75,1
6148,30,G10,24,279.2,-107.05,44.95,415136.09,G10_010,,51.65,39.05,50,0
6149,30,G10,24,279.2,-160.75,29.95,24767.074,G10_012,,31.95,28.55,50,1
6150,30,G10,24,279.2,-56.15,48.85,228862.64,G10_011,,53.45,44.55,50,0
6151,30,G11,1,284.4,-36.35,40.55,1693480.1,G10_011,,51.45,31.55,50,0
6152,30,G11,2,285.0,-41.85,25.95,1661944.4,G10_011,,44.45,8.05,50,1
6153,30,G11,4,286.1,123.05,20.45,628583.31,G11_001,,31.65,13.05,75,1
6154,30,G11,4,286.1,135.15,29.65,55104.758,G11_002,,32.45,26.55,75,1
6155,30,G11,4,286.1,-1.04999,39.35,416366.44,G11_003,,44.65,34.05,75,1
6156,30,G11,5,286.7,43.05,48.65,289686.34,G11_003,,54.45,44.55,50,0
6157,30,G11,5,286.7,-58.05,-77.85,25336.517999999996,G11_004,,-76.35,-79.45,75,1
6158,30,G11,8,288.4,-61.65,46.35,440586.34,G11_005,,51.65,37.55,50,0
6159,30,G11,8,288.4,-160.65,28.45,94224.531,G11_006,,31.45,25.75,50,1
6160,30,G11,9,289.0,-86.05,46.55,29100.586,G11_007,,48.15,45.25,50,1
6161,30,G11,10,289.6,143.85,-34.35,147533.8,G11_008,,-29.55,-37.95,75,1
6162,30,G11,11,290.2,-158.45,33.35,26771.854,G11_009,,35.45,31.55,50,1
6163,30,G11,12,290.7,-155.75,30.05,258060.42,G11_009,,33.65,26.75,100,1
6164,30,G11,12,290.7,-100.45,44.75,74108.0,G11_011,,46.15,43.25,75,1
6165,30,G11,13,291.3,-174.25,15.35,539024.06,G11_010,,23.15,7.2500100000000005,75,1
6166,30,G11,13,291.3,-31.95,21.55,78435.883,G11_012,,24.65,19.05,50,1
6167,30,G11,14,291.9,-170.75,4.35001,499504.47,G11_010,,11.15,-2.95,50,1
6168,30,G11,15,292.4,-81.05,45.45,333371.09,G11_013,,52.45,37.05,75,1
6169,30,G11,15,292.4,-106.45,44.45,359069.66,G11_014,,50.65,38.05,75,1
6170,30,G11,15,292.4,-60.95,49.15,438514.81,G11_015,,53.95,44.05,50,1
6171,30,G11,16,293.0,-54.95,45.25,1035561.4,G11_015,,56.65,33.05,50,1
6172,30,G11,17,293.6,5.15001,37.35,83756.039,G11_017,,40.15,34.25,50,1
6173,30,G11,17,293.6,-30.55,35.55,548218.56,G11_015,,45.15,25.55,50,1
6174,30,G11,17,293.6,-58.25,47.75,505058.25,G11_019,,53.15,41.75,50,1
6175,30,G11,18,294.1,-23.35,40.45,772787.19,G11_015,,50.65,29.55,50,1
6176,30,G11,18,294.1,-59.15,46.55,984676.62,G11_019,,53.95,37.05,75,1
6177,30,G11,19,294.7,2.75,37.75,687151.38,G11_015,,44.45,30.25,75,1
6178,30,G11,19,294.7,-37.15,19.15,140514.97,G11_015b,,23.45,16.05,75,1
6179,30,G11,19,294.7,171.25,27.55,172631.72,G11_023,,32.15,22.55,75,1
6180,30,G11,20,295.3,33.95,45.95,498799.62,G11_015,,53.15,40.25,50,1
6181,30,G11,20,295.3,-160.85,25.45,191223.0,G11_016,,28.95,22.25,100,1
6182,30,G11,21,295.8,-166.55,26.05,577089.31,G11_016,,37.65,18.75,50,1
6183,30,G11,21,295.8,62.45,46.35,632600.31,G11_015,,51.15,40.75,50,1
6184,30,G11,22,296.4,-160.95,28.15,128997.41,G11_018,,31.65,25.25,75,1
6185,30,G11,22,296.4,172.35,41.15,111123.88,G11_020,,44.95,37.05,100,1
6186,30,G11,22,296.4,150.95,48.25,157909.8,G11_021,,51.45,44.75,75,1
6187,30,G11,22,296.4,-70.65,-80.05,13083.868999999999,G11_024,,-77.85,-81.45,100,1
6188,30,G11,23,297.0,-65.35,45.55,1048450.8,G11_022,,53.45,37.55,75,1
6189,30,G11,23,297.0,168.75,47.75,84363.289,G11_021,,50.45,45.25,50,1
6190,30,G11,24,297.5,-12.15,41.65,1420667.6,G11_022,,53.95,28.25,50,0
6191,30,G11,25,298.1,-98.05,46.35,102862.54,G11_025,,49.65,43.25,75,1
6192,30,G11,26,298.7,-64.35,45.55,314958.28,G11_026,,51.65,36.55,75,1
6193,30,G11,26,298.7,5.35001,43.35,164036.7,G11_027,,49.15,37.75,75,1
6194,30,G11,27,299.2,-57.45,46.05,56120.027,G11_026,,47.45,44.75,50,1
6195,30,G11,27,299.2,11.35,41.45,398599.0,G11_027,,47.65,33.75,50,1
6196,30,G11,28,299.8,-45.75,42.45,974652.12,G11_026,,51.65,34.25,50,0
6197,30,G11,29,300.4,-57.95,48.55,618646.06,G11_030,,55.15,39.25,50,1
6198,30,G11,30,300.9,-57.75,47.55,715835.88,G11_030,,53.95,38.05,50,1
6199,30,G11,31,301.4,10.55,41.35,383138.81,G11_028,,46.45,37.25,75,1
6200,30,G11,31,301.4,-86.35,46.55,174792.36,G11_029,,50.45,42.75,75,1
6201,30,G11,32,302.0,39.95,47.25,562809.88,G11_028,,52.95,40.75,50,1
6202,30,G11,33,302.6,-43.05,45.85,301241.78,G11_031,,50.65,40.55,50,1
6203,30,G11,34,302.9,9.65001,44.35,149663.91,G11_033,,49.15,39.75,50,1
6204,30,G12,1,303.2,-159.15,29.25,135228.27,G12_001,,32.25,25.75,75,1
6205,30,G12,1,303.2,-82.85,49.95,938496.25,G11_031+032,,57.25,43.25,75,1
6206,30,G12,2,303.8,-76.35,47.95,982213.31,G11_031+032,,54.55,40.75,75,1
6207,30,G12,3,304.3,-60.05,46.65,621766.06,G11_031+032,,53.35,38.05,75,1
6208,30,G12,3,304.3,-30.55,22.55,100625.18,G12_002,,25.05,19.85,75,1
6209,30,G12,3,304.3,-119.05,53.25,97948.719,G12_004,,55.65,50.95,50,1
6210,30,G12,4,304.9,-161.55,31.65,352364.16,G12_003,,38.55,25.05,100,1
6211,30,G12,4,304.9,-58.15,48.85,638890.44,G11_031+032,,56.05,42.15,50,1
